GRAPH,STARTING_NODE,ENDING_NODE,NODE_DISTANCE,CUM_INTENSITY
royal_dutch_shell,huawei_technologies_company_ltd,huawei_investment_and_holding_co_ltd,3,0.004896185204
royal_dutch_shell,boeing_company,airbus_group_se,3,0.004605711768
royal_dutch_shell,linkedin_corp,microsoft_corp,3,0.004557077954
royal_dutch_shell,boeing_company,airbus,3,0.004298664316
royal_dutch_shell,tesla_inc,boeing_company,3,0.004187302649
royal_dutch_shell,airbus,boeing_company,3,0.003741153317
royal_dutch_shell,boeing_company,united_states_air_force,3,0.003648747211
royal_dutch_shell,huawei_technologies_company_ltd,huawei_investment_and_holding_co_ltd,3,0.003442720570
bp_plc,bp_plc,citgo,1,0.148026314816
bp_plc,bp_plc,lee_university,1,0.148026314816
bp_plc,bp_plc,sinclair_oil_corporation,1,0.148026314816
bp_plc,bp_plc,westinghouse_electric_corporation,1,0.148026314816
bp_plc,bp_plc,american_family_insurance,1,0.148026314816
bp_plc,bp_plc,audubon_engineering_co_llc,1,0.148026314816
bp_plc,bp_plc,hoerbiger_holding_ag,1,0.148026314816
bp_plc,bp_plc,kellogg_school_of_management,1,0.148026314816
bp_plc,bp_plc,university_of_virginia,1,0.148026314816
bp_plc,bp_plc,monitchem_holdco_2_sa,1,0.148026314816
bp_plc,bp_plc,wincor_nixdorf_international_gmbh,1,0.148026314816
bp_plc,bp_plc,university_of_tulsa,1,0.148026314816
bp_plc,bp_plc,sasol_ltd,1,0.148026314816
bp_plc,bp_plc,american_gas_association,1,0.148026314816
bp_plc,bp_plc,oklahoma_state_university,1,0.148026314816
bp_plc,bp_plc,s_and_b_engineers_and_constructors__ltd,1,0.148026314816
bp_plc,bp_plc,ksb_se_and_co_kgaa,1,0.148026314816
bp_plc,bp_plc,vat_group_ag,1,0.148026314816
bp_plc,bp_plc,maire_tecnimont_spa,1,0.148026314816
bp_plc,bp_plc,chicago_state_university,1,0.148026314816
bp_plc,shell,boeing_company,2,0.053741960563
bp_plc,general_motors_limited,tesla_inc,2,0.050791216937
bp_plc,jp_morgan_chase_and_co,wells_fargo_and_company,2,0.044503855611
bp_plc,general_electric_company,general_electric_canada_holdings,2,0.038935817966
bp_plc,general_electric_company,boeing_company,2,0.027698600835
bp_plc,general_motors_limited,ford_motor_company,2,0.027594764352
bp_plc,shell,royal_dutch_shell,2,0.027136624953
bp_plc,general_motors_limited,fiat_chrysler_automobiles_nv,2,0.024289541881
bp_plc,jp_morgan_chase_and_co,goldman_sachs_group_inc,2,0.023386033071
bp_plc,airbus,boeing_company,2,0.022302015929
bp_plc,jp_morgan_chase_and_co,morgan_stanley,2,0.021000501305
bp_plc,tesla_inc,boeing_company,2,0.019662961754
bp_plc,jp_morgan_chase_and_co,bank_of_america_corp,2,0.019592646469
bp_plc,morgan_stanley_international_holdings_inc,morgan_stanley,2,0.019162083499
bp_plc,house_srl,united_states_senate,3,0.014116714620
bp_plc,house_srl,united_states_senate,3,0.009203174544
bp_plc,huawei_technologies_company_ltd,huawei_investment_and_holding_co_ltd,3,0.006900262162
bp_plc,tesla_inc,boeing_company,3,0.005901224081
bp_plc,house_srl,united_states_senate,3,0.005821205109
bp_plc,house_srl,united_states_congress,3,0.005814563298
bp_plc,huawei_technologies_company_ltd,huawei_investment_and_holding_co_ltd,3,0.005355949508
bp_plc,bp_plc,alstom_grid_holding_bv,1,0.148026314816
bp_plc,bp_plc,sigma_group_limited,1,0.148026314816
bp_plc,bp_plc,acd_llc,1,0.148026314816
bp_plc,bp_plc,ubs_investment_bank_llc,1,0.148026314816
bp_plc,bp_plc,the_university_of_chicago_booth_school_of_business,1,0.148026314816
bp_plc,bp_plc,zetec_inc,1,0.148026314816
bp_plc,bp_plc,monitchem_holdco_3_sa,1,0.148026314816
bp_plc,bp_plc,sprint_industrial_holdings_llc,1,0.148026314816
bp_plc,bp_plc,synthesis_energy_systems_inc,1,0.148026314816
bp_plc,bp_plc,quanta_services_inc,1,0.148026314816
bp_plc,bp_plc,ge_grid_solutions_pte_ltd,1,0.148026314816
bp_plc,bp_plc,anup_engineering_ltd,1,0.148026314816
bp_plc,bp_plc,eandp_co_llc,1,0.148026314816
bp_plc,bp_plc,linc_energy_ltd,1,0.148026314816
bp_plc,bp_plc,east_carolina_university,1,0.148026314816
bp_plc,bp_plc,asea_brown_boveri_sa,1,0.148026314816
bp_plc,bp_plc,the_pennsylvania_state_university,1,0.148026314816
bp_plc,bp_plc,ametek_inc,1,0.148026314816
bp_plc,bp_plc,groupe_seb,1,0.148026314816
bp_plc,bp_plc,greatpoint_energy_inc,1,0.148026314816
bp_plc,bp_plc,rps_group_plc,1,0.148026314816
bp_plc,bp_plc,symrise_ltd,1,0.148026314816
bp_plc,bp_plc,howard_university,1,0.148026314816
bp_plc,bp_plc,velan_valve_corp,1,0.148026314816
bp_plc,bp_plc,nordic_capital_corp,1,0.148026314816
bp_plc,bp_plc,bridgestreet_worldwide_inc,1,0.148026314816
bp_plc,bp_plc,brace_industrial_group_lp,1,0.148026314816
